,Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
897,172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,13/10/2022 01:54:40 AM,110013356,21,23,336.0,368.0,16.0,16.0,16.0,0.0,16.0,16.0,16.0,0.0,6.399223017976108,0.3999514386235067,2558450.139534884,4702406.920102875,11001280.0,60.0,110012829.0,5500641.45,5643140.56525189,11001280.0,124.0,110013356.0,5000607.090909092,5606664.686408879,11001609.0,76.0,0,0,0,0,168,184,0.1908859138884918,0.2090655247350148,16.0,16.0,16.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,16.363636363636363,16.0,16.0,0,0,0,0,0,0,21,336,23,368,-1,-1,21,0,422.7000000000001,56.4742812654083,531.0,354.0,11000882.6,315.14342413841666,11001280.0,11000380.0,Mal_Del
575,172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,22/11/2022 04:08:53 PM,110014475,21,23,336.0,368.0,16.0,16.0,16.0,0.0,16.0,16.0,16.0,0.0,6.399157928990707,0.3999473705619192,2558476.162790698,4702547.329843125,11001722.0,9.0,110014118.0,5500705.9,5643399.170727515,11001983.0,46.0,110014475.0,5000657.954545455,5606742.932543732,11001861.0,13.0,0,0,0,0,168,184,0.1908839723136432,0.2090633982482759,16.0,16.0,16.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,16.363636363636363,16.0,16.0,0,0,0,0,0,0,21,336,23,368,-1,-1,21,0,268.3,106.245052172377,479.0,165.0,11001160.7,503.7420084836381,11001722.0,11000225.0,Mal_Mod2
914,172.21.0.100-172.21.0.120-80-52918-6,172.21.0.120,52918,172.21.0.100,80,6,01/11/2022 05:11:38 PM,110047022,35,25,1687.0,485.0,81.0,0.0,48.2,35.930324731264506,65.0,0.0,19.399999999999995,19.91230775173988,19.73701750875185,0.5452214781423163,1865203.7627118644,3929454.6800173097,10006906.0,2.0,110046848.0,3236672.0,4750215.897670234,10006906.0,72.0,110047012.0,4585292.166666667,5091717.489686513,10007251.0,60.0,0,1,0,0,1120,800,0.3180458622496845,0.2271756158926318,0.0,81.0,36.672131147541,33.24691530126036,1105.35737704918,0,0,0,1,1,0,0,0,0.0,37.28333333333333,48.2,19.4,0,0,0,0,0,0,35,1687,25,485,-1,501,23,0,524.5454545454546,211.63145495713232,977.0,178.0,10003707.000000002,2091.482632009137,10006906.0,10000824.0,Mal_Mod
782,172.21.0.100-172.21.0.120-80-52918-6,172.21.0.120,52918,172.21.0.100,80,6,22/11/2022 01:53:25 PM,110034427,35,25,1687.0,485.0,81.0,0.0,48.2,35.930324731264506,65.0,0.0,19.399999999999995,19.91230775173988,19.739276690194423,0.5452838864694592,1864990.2881355933,3929106.672372141,10005931.0,1.0,110034218.0,3236300.529411765,4749820.845262209,10005931.0,52.0,110034422.0,4584767.583333333,5091239.00661318,10006080.0,52.0,0,1,0,0,1120,800,0.3180822671071845,0.2272016193622747,0.0,81.0,36.672131147541,33.24691530126036,1105.35737704918,0,0,0,1,1,0,0,0,0.0,37.28333333333333,48.2,19.4,0,0,0,0,0,0,35,1687,25,485,-1,501,23,0,303.90909090909093,74.39550328541979,388.0,165.0,10002772.818181818,1692.9240277210831,10005931.0,10000730.0,Mal_Mod2
1004,172.21.0.100-172.21.0.120-80-52918-6,172.21.0.120,52918,172.21.0.100,80,6,22/11/2022 04:21:28 PM,110035979,35,25,1687.0,485.0,81.0,0.0,48.2,35.930324731264506,65.0,0.0,19.399999999999995,19.91230775173988,19.738998278008687,0.5452761955251019,1865016.593220339,3929144.253126803,10005360.0,1.0,110035914.0,3236350.4117647056,4749858.932733751,10005360.0,62.0,110035975.0,4584832.291666667,5091295.368565326,10005817.0,55.0,0,1,0,0,1120,800,0.3180777807229761,0.2271984148021257,0.0,81.0,36.672131147541,33.24691530126036,1105.35737704918,0,0,0,1,1,0,0,0,0.0,37.28333333333333,48.2,19.4,0,0,0,0,0,0,35,1687,25,485,-1,501,23,0,360.9090909090909,158.45406561237522,738.0,178.0,10002877.0,1397.9213854861398,10005360.0,10000467.0,Mal_Mod2
740,151.101.64.223-172.21.0.120-443-34684-6,151.101.64.223,443,172.21.0.120,34684,6,04/10/2022 07:23:32 PM,2,2,2,24.0,0.0,24.0,0.0,12.0,16.97056274847714,0.0,0.0,0.0,0.0,12000000.0,2000000.0,0.666666666666667,15.50268793897798,16.0,-15.0,1.0,1.0,0.0,1.0,1.0,17.0,17.0,0.0,17.0,17.0,0,0,0,0,64,52,1000000.0,1000000.0,0.0,24.0,4.8,10.73312629199899,115.2,0,0,0,0,1,0,0,0,1.0,6.0,12.0,0.0,0,0,0,0,0,0,2,24,2,0,-1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mal_Estab
615,172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,22/11/2022 04:29:04 PM,110015954,21,23,336.0,368.0,16.0,16.0,16.0,0.0,16.0,16.0,16.0,0.0,6.399071901880704,0.399941993867544,2558510.5581395347,4702532.963271857,11002102.0,8.0,110015673.0,5500783.65,5643320.017747608,11002102.0,29.0,110015930.0,5000724.090909091,5606832.603234106,11002684.0,8.0,0,0,0,0,168,184,0.190881406164055,0.2090605877034889,16.0,16.0,16.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,16.363636363636363,16.0,16.0,0,0,0,0,0,0,21,336,23,368,-1,-1,21,0,405.6,289.20857525322447,1111.0,168.0,11001169.3,464.2611932472792,11002102.0,11000441.0,Mal_Mod2
761,172.21.0.100-172.21.0.120-80-52918-6,172.21.0.120,52918,172.21.0.100,80,6,01/11/2022 03:29:36 PM,110029651,35,25,1687.0,485.0,81.0,0.0,48.2,35.930324731264506,65.0,0.0,19.399999999999995,19.91230775173988,19.740133502741003,0.5453075553243371,1864909.3389830508,3928945.8979662224,10004244.0,2.0,110029605.0,3236164.852941177,4749625.516012721,10004244.0,60.0,110029649.0,4584568.708333333,5091016.594822718,10004388.0,60.0,0,1,0,0,1120,800,0.3180960739391966,0.2272114813851404,0.0,81.0,36.672131147541,33.24691530126036,1105.35737704918,0,0,0,1,1,0,0,0,0.0,37.28333333333333,48.2,19.4,0,0,0,0,0,0,35,1687,25,485,-1,501,23,0,317.3636363636363,111.96720299022633,613.0,198.0,10002358.90909091,1497.823250890699,10004244.0,10000179.0,Mal_Mod
338,172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.120,8805,172.21.0.110,8805,17,01/11/2022 02:12:03 PM,110013889,22,22,352.0,352.0,16.0,16.0,16.0,0.0,16.0,16.0,16.0,0.0,6.399192014746428,0.3999495009216517,2558462.5348837213,4702496.991072434,11001631.0,11.0,110013525.0,5238739.285714285,5630076.115541966,11001947.0,14.0,110013889.0,5238756.619047619,5629817.468929845,11001631.0,131.0,0,0,0,0,176,176,0.1999747504608258,0.1999747504608258,16.0,16.0,16.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,16.363636363636363,16.0,16.0,0,0,0,0,0,0,22,352,22,352,-1,-1,22,0,283.1,129.12564940140024,517.0,136.0,11001056.7,402.79110935818966,11001631.0,11000347.0,Mal_Mod
649,172.21.0.107-172.21.0.110-8805-8805-17,172.21.0.107,8805,172.21.0.110,8805,17,01/11/2022 02:15:28 PM,119964097,1017,1,56952.0,56.0,56.0,56.0,56.0,0.0,56.0,56.0,56.0,0.0,475.2088451930748,8.48587223559062,117958.79744346115,11400.065978288205,164846.0,88308.0,119863674.0,117976.05708661412,11392.378470558391,164846.0,88308.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8136,8,8.47753640824721,0.0083358273434092,56.0,56.0,56.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,56.05500982318271,56.0,56.0,0,0,0,0,0,0,1017,56952,1,56,-1,-1,1017,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
356,172.21.0.110-172.21.0.111-2152-2152-17,172.21.0.111,2152,172.21.0.110,2152,17,22/11/2022 02:18:10 PM,119847020,117,119,11700.0,11900.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,196.9177039195468,1.969177039195468,509987.3191489361,474246.7028719988,996405.0,37477.0,118783472.0,1023995.4482758624,2953.1965182768017,1034584.0,1013918.0,119847020.0,1015652.7118644068,90801.98263697306,1037533.0,38464.0,0,0,0,0,936,952,0.9762445490926684,0.9929324901027994,100.0,100.0,100.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,100.42372881355932,100.0,100.0,0,0,0,0,0,0,117,11700,119,11900,-1,-1,117,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
752,172.21.0.100-172.21.0.120-80-52918-6,172.21.0.120,52918,172.21.0.100,80,6,01/11/2022 03:23:36 PM,110035911,35,25,1687.0,485.0,81.0,0.0,48.2,35.930324731264506,65.0,0.0,19.399999999999995,19.91230775173988,19.739010476316228,0.5452765324949234,1865015.4406779653,3929165.876360516,10006829.0,2.0,110035821.0,3236347.6764705884,4749891.481546631,10006829.0,56.0,110035908.0,4584829.5,5091287.138914848,10007033.0,55.0,0,1,0,0,1120,800,0.3180779772887053,0.2271985552062181,0.0,81.0,36.672131147541,33.24691530126036,1105.35737704918,0,0,0,1,1,0,0,0,0.0,37.28333333333333,48.2,19.4,0,0,0,0,0,0,35,1687,25,485,-1,501,23,0,320.3636363636364,108.08540394269038,559.0,196.0,10002920.545454543,1970.4322045497408,10006829.0,10000126.0,Mal_Mod
53,172.21.0.107-172.21.0.110-8805-8805-17,172.21.0.110,8805,172.21.0.107,8805,17,04/10/2022 08:11:05 PM,110012553,21,23,336.0,368.0,16.0,16.0,16.0,0.0,16.0,16.0,16.0,0.0,6.3992697269737935,0.3999543579358621,2558431.4651162783,4702315.000981069,11001105.0,73.0,110012060.0,5500602.999999998,5642979.33105647,11001105.0,398.0,110012397.0,5000563.500000001,5606627.957592435,11001504.0,73.0,0,0,0,0,168,184,0.1908873071966614,0.2090670507392006,16.0,16.0,16.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,16.363636363636363,16.0,16.0,0,0,0,0,0,0,21,336,23,368,-1,-1,21,0,509.1,75.44600718394578,660.0,398.0,11000698.9,268.26829439598976,11001105.0,11000383.0,Normal
1074,172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,13/10/2022 03:51:39 AM,110013146,21,23,336.0,368.0,16.0,16.0,16.0,0.0,16.0,16.0,16.0,0.0,6.399235233214765,0.3999522020759228,2558445.255813953,4702385.969433031,11001653.0,60.0,110012741.0,5500637.05,5643112.661172112,11001713.0,100.0,110013015.0,5000591.590909091,5606647.963934742,11001872.0,77.0,0,0,0,0,168,184,0.1908862782635086,0.2090659238124141,16.0,16.0,16.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,16.363636363636363,16.0,16.0,0,0,0,0,0,0,21,336,23,368,-1,-1,21,0,429.4,66.4466369017692,572.0,328.0,11000840.1,400.1184407976391,11001653.0,11000486.0,Mal_Del
914,172.21.0.100-172.21.0.120-80-52918-6,172.21.0.120,52918,172.21.0.100,80,6,22/11/2022 03:21:27 PM,110035252,35,25,1687.0,485.0,81.0,0.0,48.2,35.930324731264506,65.0,0.0,19.399999999999995,19.91230775173988,19.739128693048297,0.5452797981505054,1865004.2711864407,3929134.395949565,10007351.0,2.0,110035041.0,3236324.735294117,4749853.976247597,10007351.0,40.0,110035248.0,4584801.999999999,5091248.390344467,10007535.0,56.0,0,1,0,0,1120,800,0.3180798822544615,0.2271999158960439,0.0,81.0,36.672131147541,33.24691530126036,1105.35737704918,0,0,0,1,1,0,0,0,0.0,37.28333333333333,48.2,19.4,0,0,0,0,0,0,35,1687,25,485,-1,501,23,0,332.6363636363636,129.88246434932833,665.0,183.0,10002844.181818182,1931.926645511172,10007351.0,10000599.0,Mal_Mod2
516,172.21.0.110-172.21.0.111-2152-2152-17,172.21.0.111,2152,172.21.0.110,2152,17,13/10/2022 02:03:43 AM,119808002,117,1,11700.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,98.49091715927288,0.9849091715927288,1024000.0170940172,2216.533593726717,1028488.0,1019500.0,118784340.0,1024002.9310344824,2225.92475252378,1028488.0,1019500.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,936,8,0.9765624836978752,0.0083466878948536,100.0,100.0,100.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,100.84745762711864,100.0,100.0,0,0,0,0,0,0,117,11700,1,100,-1,-1,117,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
371,172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,22/11/2022 02:26:01 PM,110016362,21,23,336.0,368.0,16.0,16.0,16.0,0.0,16.0,16.0,16.0,0.0,6.399048170671195,0.3999405106669497,2558520.046511628,4702630.116945703,11002775.0,11.0,110016050.0,5500802.500000001,5643483.625215848,11002863.0,28.0,110016256.0,5000738.90909091,5606858.194577677,11002875.0,11.0,0,0,0,0,168,184,0.1908806982728623,0.2090598123940873,16.0,16.0,16.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,16.363636363636363,16.0,16.0,0,0,0,0,0,0,21,336,23,368,-1,-1,21,0,247.9,92.02227991089984,432.0,107.0,11001353.2,784.5598624563223,11002775.0,11000442.0,Mal_Mod2
852,172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,22/11/2022 02:39:58 PM,110018456,21,23,336.0,368.0,16.0,16.0,16.0,0.0,16.0,16.0,16.0,0.0,6.39892637649814,0.3999328985311337,2558568.744186047,4702510.700013392,11002792.0,20.0,110017865.0,5500893.249999999,5643247.808103405,11002792.0,198.0,110018382.0,5000835.545454546,5606819.016423558,11003131.0,36.0,0,0,0,0,168,184,0.1908770652080411,0.2090558333230926,16.0,16.0,16.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,16.363636363636363,16.0,16.0,0,0,0,0,0,0,21,336,23,368,-1,-1,21,0,605.7,357.83858868986664,1403.0,198.0,11001187.499999998,787.5753579465429,11002792.0,11000429.0,Mal_Mod2
383,172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,22/11/2022 02:32:05 PM,110013851,21,23,336.0,368.0,16.0,16.0,16.0,0.0,16.0,16.0,16.0,0.0,6.399194225098074,0.3999496390686296,2558461.65116279,4702504.615353649,11001744.0,9.0,110013647.0,5500682.35,5643328.426404444,11001744.0,120.0,110013842.0,5000629.181818183,5606717.027440523,11001979.0,12.0,0,0,0,0,168,184,0.1908850550100277,0.2090645840586018,16.0,16.0,16.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,16.363636363636363,16.0,16.0,0,0,0,0,0,0,21,336,23,368,-1,-1,21,0,303.6,162.18658664910885,681.0,125.0,11001069.5,525.3365587886201,11001744.0,11000240.0,Mal_Mod2
797,172.21.0.100-172.21.0.120-80-34460-6,172.21.0.120,34460,172.21.0.100,80,6,04/10/2022 08:16:28 PM,110009579,35,25,1687.0,485.0,81.0,0.0,48.2,35.930324731264506,65.0,0.0,19.399999999999995,19.91230775173988,19.743735225093445,0.5454070504169459,1864569.13559322,3928099.656685132,10001150.0,12.0,110009412.0,3235570.9411764704,4748573.2810807815,10001150.0,108.0,110009562.0,4583731.75,5089902.647708545,10001392.0,206.0,0,1,0,0,1120,800,0.3181541127432185,0.2272529376737274,0.0,81.0,36.672131147541,33.24691530126036,1105.35737704918,0,0,0,1,1,0,0,0,0.0,37.28333333333333,48.2,19.4,0,0,0,0,0,0,35,1687,25,485,-1,501,23,0,547.2727272727273,50.951135235813744,633.0,493.0,10000266.090909092,664.0722030843954,10001150.0,9999035.0,Mal_Estab
191,172.21.0.100-172.21.0.107-80-43186-6,172.21.0.107,43186,172.21.0.100,80,6,22/11/2022 04:33:25 PM,110017712,35,25,1698.0,486.0,81.0,0.0,48.51428571428571,36.08435495154247,66.0,0.0,19.44,20.008498194517248,19.851349026418585,0.545366731495016,1864706.9830508472,3928514.27935107,10006588.0,2.0,110017608.0,3235811.9999999995,4749103.640158732,10006588.0,51.0,110017710.0,4584071.249999999,5090444.657614673,10006735.0,69.0,0,1,0,0,1120,800,0.3181305933720926,0.2272361381229233,0.0,81.0,36.885245901639344,33.43356515073624,1117.8032786885246,0,0,0,1,1,0,0,0,0.0,37.5,48.51428571428571,19.44,0,0,0,0,0,0,35,1698,25,486,-1,501,23,0,312.72727272727275,108.73094399396236,567.0,220.0,10001262.545454543,1883.462309877131,10006588.0,9999848.0,Normal
162,172.21.0.107-172.21.0.110-8805-8805-17,172.21.0.110,8805,172.21.0.107,8805,17,01/11/2022 03:39:31 PM,119976784,1063,23,22213.0,373.0,21.0,16.0,20.89651928504232,0.7121603967183954,21.0,16.0,16.217391304347824,1.0425720702853736,188.2530873639687,9.051751212134509,110577.68110599092,23473.176652319133,167674.0,54.0,119872747.0,112874.52636534846,17446.280178175028,167674.0,117.0,115655862.0,5257084.636363636,1131959.6671884495,5558750.0,195269.0,0,0,0,0,8504,184,8.860047457181382,0.1917037549531249,16.0,21.0,20.79760809567616,0.9858453949633766,0.9718911427704962,0,0,0,0,0,0,0,0,0.0,20.81675874769797,20.89651928504233,16.217391304347824,0,0,0,0,0,0,1063,22213,23,373,-1,-1,1063,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
836,172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,04/10/2022 08:54:31 PM,119960788,1615,1615,29820.0,232800.0,21.0,16.0,18.464396284829743,2.500520737139269,276.0,16.0,144.14860681114547,130.02707833124188,2189.2153626066547,26.9254650111168,37151.06472592124,38302.152176378615,164833.0,10.0,119960348.0,74324.87484510522,15226.02890663845,165235.0,87.0,119960383.0,74324.8965303594,15223.420280529745,165226.0,58.0,0,0,0,0,12920,12920,13.4627325055584,13.4627325055584,16.0,276.0,81.28628907458994,111.36364190187436,12401.860737648907,0,0,0,0,0,0,0,0,1.0,81.31145510835913,18.46439628482972,144.1486068111455,0,0,0,0,0,0,1615,29820,1615,232800,-1,-1,1615,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mal_Estab
245,172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,04/10/2022 07:20:39 PM,110014695,21,23,336.0,368.0,16.0,16.0,16.0,0.0,16.0,16.0,16.0,0.0,6.39914513238436,0.3999465707740225,2558481.279069768,4702392.305357897,11001246.0,25.0,110014070.0,5500703.5,5643078.340012549,11001257.0,154.0,110014531.0,5000660.5,5606715.03921243,11001707.0,25.0,0,0,0,0,168,184,0.1908835905966925,0.2090629801773299,16.0,16.0,16.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,16.363636363636363,16.0,16.0,0,0,0,0,0,0,21,336,23,368,-1,-1,21,0,513.5,164.02455778192348,709.0,198.0,11000887.5,293.93810761971594,11001246.0,11000542.0,Mal_Estab
280,172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.120,8805,172.21.0.110,8805,17,01/11/2022 01:13:34 PM,110010710,22,22,352.0,352.0,16.0,16.0,16.0,0.0,16.0,16.0,16.0,0.0,6.399376933391303,0.3999610583369564,2558388.604651164,4702375.86356265,11001677.0,11.0,110010433.0,5238592.0476190485,5629884.080394085,11002074.0,11.0,110010710.0,5238605.238095238,5629712.719685951,11001677.0,42.0,0,0,0,0,176,176,0.1999805291684782,0.1999805291684782,16.0,16.0,16.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,16.363636363636363,16.0,16.0,0,0,0,0,0,0,22,352,22,352,-1,-1,22,0,260.3,101.20172374465214,425.0,113.0,11000765.3,526.9940016524772,11001677.0,11000127.0,Mal_Mod
741,172.21.0.100-172.21.0.120-80-34460-6,172.21.0.120,34460,172.21.0.100,80,6,04/10/2022 07:22:27 PM,110028510,35,25,1687.0,485.0,81.0,0.0,48.2,35.930324731264506,65.0,0.0,19.399999999999995,19.91230775173988,19.74033820870609,0.5453132101852511,1864890.0,3928786.301959946,10004630.0,5.0,110028463.0,3236131.2647058824,4749403.48594059,10004630.0,71.0,110028504.0,4584521.0,5090776.812484703,10004884.0,97.0,0,1,0,0,1120,800,0.3180993726080631,0.2272138375771879,0.0,81.0,36.672131147541,33.24691530126036,1105.35737704918,0,0,0,1,1,0,0,0,0.0,37.28333333333333,48.2,19.4,0,0,0,0,0,0,35,1687,25,485,-1,501,23,0,558.0909090909091,125.5336246154428,696.0,230.0,10002008.999999998,1640.4642635539706,10004630.0,9999825.0,Mal_Estab
431,172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,13/10/2022 01:07:32 AM,110011811,22,22,352.0,352.0,16.0,16.0,16.0,0.0,16.0,16.0,16.0,0.0,6.39931288832251,0.3999570555201568,2558414.209302326,4702373.350610061,11001421.0,17.0,110011731.0,5238653.857142856,5629670.878917331,11001489.0,91.0,110011675.0,5238651.190476189,5629897.021987495,11001486.0,55.0,0,0,0,0,176,176,0.1999785277600784,0.1999785277600784,16.0,16.0,16.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,16.363636363636363,16.0,16.0,0,0,0,0,0,0,22,352,22,352,-1,-1,22,0,342.79999999999995,120.06923928393245,491.0,189.0,11000786.4,331.02809548423124,11001421.0,11000381.0,Mal_Del
880,172.21.0.100-172.21.0.120-80-34460-6,172.21.0.120,34460,172.21.0.100,80,6,04/10/2022 09:38:28 PM,110007825,35,25,1687.0,485.0,81.0,0.0,48.2,35.930324731264506,65.0,0.0,19.399999999999995,19.91230775173988,19.744050025532275,0.545415746561665,1864539.4067796608,3928041.6679800623,10000501.0,6.0,110007693.0,3235520.3823529417,4748503.594846224,10000501.0,59.0,110007809.0,4583658.708333335,5089851.678830076,10000856.0,135.0,0,1,0,0,1120,800,0.3181591854943046,0.2272565610673604,0.0,81.0,36.672131147541,33.24691530126036,1105.35737704918,0,0,0,1,1,0,0,0,0.0,37.28333333333333,48.2,19.4,0,0,0,0,0,0,35,1687,25,485,-1,501,23,0,540.5454545454545,125.9963202925892,703.0,263.0,10000116.272727272,364.2263282383066,10000501.0,9999468.0,Mal_Estab
1002,172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,22/11/2022 04:20:48 PM,110013833,22,22,352.0,352.0,16.0,16.0,16.0,0.0,16.0,16.0,16.0,0.0,6.399195272107281,0.3999497045067051,2558461.232558139,4702454.996772141,11001671.0,13.0,110013527.0,5238739.380952381,5629789.079315978,11001763.0,69.0,110013833.0,5238753.952380952,5629995.061466808,11001962.0,18.0,0,0,0,0,176,176,0.1999748522533525,0.1999748522533525,16.0,16.0,16.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,16.363636363636363,16.0,16.0,0,0,0,0,0,0,22,352,22,352,-1,-1,22,0,383.9,265.2535265238397,852.0,111.0,11000980.0,457.50239829367456,11001671.0,11000199.0,Mal_Mod2
767,172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,13/10/2022 12:27:56 AM,110013925,21,23,336.0,368.0,16.0,16.0,16.0,0.0,16.0,16.0,16.0,0.0,6.399189920730489,0.3999493700456555,2558463.372093024,4702395.208381003,11001604.0,31.0,110013560.0,5500677.999999999,5643082.859444061,11001604.0,179.0,110013808.0,5000627.636363636,5606699.780808268,11002085.0,59.0,0,0,0,0,168,184,0.1908849266126992,0.2090644434329563,16.0,16.0,16.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,16.363636363636363,16.0,16.0,0,0,0,0,0,0,21,336,23,368,-1,-1,21,0,477.4,131.7845042315505,640.0,179.0,11000874.8,481.7571541301961,11001604.0,11000266.0,Mal_Del
843,172.21.0.100-172.21.0.120-80-34460-6,172.21.0.120,34460,172.21.0.100,80,6,04/10/2022 09:02:28 PM,110008607,35,25,1687.0,497.0,81.0,0.0,48.2,35.930324731264506,65.0,0.0,19.879999999999995,20.441624201613728,19.85299204815856,0.5454118694549055,1864552.6610169488,3928065.467087916,10000850.0,8.0,110008473.0,3235543.323529411,4748531.39591636,10000850.0,45.0,110008593.0,4583691.375000001,5089845.242172803,10001077.0,142.0,0,1,0,0,1120,800,0.3181569238486949,0.2272549456062106,0.0,81.0,36.86885245901641,33.27234858449082,1107.0491803278685,0,0,0,1,1,0,0,0,0.0,37.48333333333333,48.2,19.88,0,0,0,0,0,0,35,1687,25,497,-1,501,23,0,550.0,104.20940456599872,714.0,318.0,10000178.818181818,354.6267948651725,10000850.0,9999666.0,Mal_Estab
324,172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.120,8805,172.21.0.110,8805,17,01/11/2022 01:57:56 PM,110014763,22,22,352.0,352.0,16.0,16.0,16.0,0.0,16.0,16.0,16.0,0.0,6.399141177080025,0.3999463235675015,2558482.8604651163,4702543.105138515,11003179.0,9.0,110014220.0,5238772.380952382,5630060.303706644,11003179.0,16.0,110014763.0,5238798.238095239,5629909.404264974,11003226.0,25.0,0,0,0,0,176,176,0.1999731617837507,0.1999731617837507,16.0,16.0,16.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,16.363636363636363,16.0,16.0,0,0,0,0,0,0,22,352,22,352,-1,-1,22,0,301.20000000000005,201.1200857420484,753.0,93.0,11001159.8,741.2591089941933,11003179.0,11000349.0,Mal_Mod
