,Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
596,172.21.0.100-172.21.0.120-80-36254-6,172.21.0.120,36254,172.21.0.100,80,6,13/10/2022 01:37:28 AM,230066256,71,49,3439.0,905.0,81.0,0.0,48.43661971830986,35.46939622280682,65.0,0.0,18.46938775510204,18.769547633529875,18.88151733125088,0.5215888765538915,1933329.882352941,3966131.3346069455,10005675.0,14.0,230066103.0,3286658.6142857145,4731651.930727681,10005675.0,111.0,230066238.0,4793046.624999998,5049511.773033983,10006016.0,238.0,0,1,0,0,2272,1568,0.3086067519610525,0.212982124592839,0.0,81.0,36.43801652892562,33.14535979640374,1098.6148760330573,0,0,0,1,1,0,0,0,0.0,36.74166666666667,48.436619718309856,18.46938775510204,0,0,0,0,0,0,71,3439,49,905,-1,501,47,0,774.9565217391305,609.6305496894201,3509.0,488.0,10002080.652173916,2041.5338397813248,10005675.0,9997790.0,Mal_Del
668,172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,04/10/2022 11:04:31 PM,239975730,3249,3249,59994.0,468504.0,21.0,16.0,18.465373961218816,2.5001449816727352,276.0,16.0,144.1994459833795,130.00753904698212,2202.2977073556563,27.077738236279146,36936.39064183449,38041.20538685492,153213.0,2.0,239975380.0,73884.04556650254,15023.673178149931,153674.0,36.0,239975301.0,73884.02124384265,15021.305632839074,153601.0,31.0,0,0,0,0,25992,25992,13.538869118139573,13.538869118139573,16.0,276.0,81.32235728573612,111.37515156530044,12404.424386193645,0,0,0,0,0,0,0,0,1.0,81.33487226839027,18.46537396121884,144.1994459833795,0,0,0,0,0,0,3249,59994,3249,468504,-1,-1,3249,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mal_Estab
659,172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,04/10/2022 10:52:31 PM,239993313,3128,3128,57758.0,450968.0,21.0,16.0,18.46483375959073,2.500152327534189,276.0,16.0,144.1713554987207,130.00792103177804,2119.750728221332,26.06739296940328,38368.23549160665,39902.5056844916,155547.0,4.0,239992869.0,76748.59897665508,17394.461923023886,155895.0,24.0,239992873.0,76748.60025583614,17390.052690705535,155849.0,32.0,0,0,0,0,25024,25024,13.033696484701638,13.033696484701638,16.0,276.0,81.3492088860476,111.391391929831,12408.04219606522,0,0,0,0,0,0,0,0,1.0,81.36221227621483,18.4648337595908,144.17135549872123,0,0,0,0,0,0,3128,57758,3128,450968,-1,-1,3128,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mal_Estab
236,172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,12/10/2022 11:56:57 PM,231023046,43,45,688.0,720.0,16.0,16.0,16.0,0.0,16.0,16.0,16.0,0.0,6.0946300569511145,0.3809143785594446,2655437.3103448264,4734240.524049569,11001275.0,22.0,231022622.0,5500538.619047619,5566097.818784061,11001275.0,234.0,231022932.0,5250521.181818181,5557683.188007362,11001650.0,22.0,0,0,0,0,344,360,0.1861286167960923,0.1947857617633523,16.0,16.0,16.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,16.181818181818183,16.0,16.0,0,0,0,0,0,0,43,688,45,720,-1,-1,43,0,1096.7142857142858,610.6782412086699,1837.0,234.0,10999974.142857144,684.8797913298976,11001275.0,10998970.0,Mal_Del
673,172.21.0.120-185.125.190.39-60630-80-6,185.125.190.39,80,172.21.0.120,60630,6,04/10/2022 07:22:28 PM,48,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41666.66666666666,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,0.0,48.0,48.0,0.0,48.0,48.0,0,0,0,0,0,64,0.0,41666.66666666666,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,3234,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mal_Estab
459,172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,13/10/2022 03:38:48 AM,231029723,43,45,688.0,720.0,16.0,16.0,16.0,0.0,16.0,16.0,16.0,0.0,6.094453915784681,0.3809033697365425,2655514.057471264,4734713.139269124,11001596.0,18.0,231029535.0,5500703.214285716,5566852.906954795,11001596.0,225.0,231029612.0,5250673.0,5558438.78974892,11002170.0,33.0,0,0,0,0,344,360,0.1861232374849014,0.194780132251641,16.0,16.0,16.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,16.181818181818183,16.0,16.0,0,0,0,0,0,0,43,688,45,720,-1,-1,43,0,505.3809523809524,152.069219827839,785.0,188.0,11000883.952380951,449.8944849839563,11001596.0,11000208.0,Mal_Del
716,172.21.0.100-172.21.0.120-80-36254-6,172.21.0.120,36254,172.21.0.100,80,6,13/10/2022 03:37:30 AM,230071096,71,49,3439.0,905.0,81.0,0.0,48.43661971830986,35.46939622280682,65.0,0.0,18.46938775510204,18.769547633529875,18.881120121234176,0.5215779039014966,1933370.5546218485,3966304.6676305137,10006630.0,5.0,230070982.0,3286728.3142857137,4731879.937899191,10006630.0,53.0,230071080.0,4793147.499999998,5049770.617507021,10006923.0,115.0,0,1,0,0,2272,1568,0.3086002598083854,0.2129776440931111,0.0,81.0,36.43801652892562,33.14535979640374,1098.6148760330573,0,0,0,1,1,0,0,0,0.0,36.74166666666667,48.436619718309856,18.46938775510204,0,0,0,0,0,0,71,3439,49,905,-1,501,47,0,593.7391304347827,108.76673012014136,744.0,234.0,10002473.95652174,2121.30042615943,10006630.0,9999619.0,Mal_Del
517,172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,04/10/2022 07:44:29 PM,239968879,3114,3114,57499.0,448924.0,21.0,16.0,18.46467565831732,2.500151895315848,276.0,16.0,144.1631342324981,130.0078985564241,2110.3694867033155,25.95336539451852,38536.83619720576,40117.17931602571,161867.0,7.0,239968611.0,77085.96562801152,17631.892039569288,162285.0,71.0,239968483.0,77085.92451011883,17631.124641472947,162332.0,27.0,0,0,0,0,24912,24912,12.976682697259257,12.976682697259257,16.0,276.0,81.34515973671535,111.38917287341803,12407.547833424213,0,0,0,0,0,0,0,0,1.0,81.35822093770071,18.46467565831728,144.1631342324984,0,0,0,0,0,0,3114,57499,3114,448924,-1,-1,3114,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mal_Estab
466,172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,22/11/2022 05:09:24 PM,231032240,43,45,688.0,720.0,16.0,16.0,16.0,0.0,16.0,16.0,16.0,0.0,6.094387519248396,0.3808992199530247,2655542.988505748,4734846.156467193,11002306.0,8.0,231031989.0,5500761.642857144,5567106.039716846,11002306.0,38.0,231032223.0,5250732.340909092,5558522.235583274,11002908.0,9.0,0,0,0,0,344,360,0.1861212097497734,0.1947780102032512,16.0,16.0,16.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,16.181818181818183,16.0,16.0,0,0,0,0,0,0,43,688,45,720,-1,-1,43,0,381.47619047619054,261.62179172378194,1260.0,111.0,11001147.333333336,510.70865797752856,11002306.0,11000245.0,Mal_Mod2
532,172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,01/11/2022 03:08:32 PM,231031783,43,45,688.0,720.0,16.0,16.0,16.0,0.0,16.0,16.0,16.0,0.0,6.094399574451624,0.3808999734032265,2655537.735632183,4734879.963846202,11002843.0,8.0,231031504.0,5500750.095238094,5567163.180545957,11003000.0,18.0,231031664.0,5250719.636363637,5558503.676333809,11002873.0,17.0,0,0,0,0,344,360,0.1861215779129402,0.1947783954902863,16.0,16.0,16.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,16.181818181818183,16.0,16.0,0,0,0,0,0,0,43,688,45,720,-1,-1,43,0,299.6190476190476,139.72346839041614,645.0,92.0,11001201.666666666,629.1893461693908,11002843.0,11000312.0,Mal_Mod
375,172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.120,8805,172.21.0.110,8805,17,01/11/2022 04:57:27 PM,231032670,44,44,704.0,704.0,16.0,16.0,16.0,0.0,16.0,16.0,16.0,0.0,6.09437617632173,0.3808985110201081,2655547.931034484,4734773.136223213,11002031.0,15.0,231032341.0,5372845.139534883,5564201.048802672,11002525.0,24.0,231032581.0,5372850.720930234,5563926.168273993,11002177.0,64.0,0,0,0,0,352,352,0.190449255510054,0.190449255510054,16.0,16.0,16.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,16.181818181818183,16.0,16.0,0,0,0,0,0,0,44,704,44,704,-1,-1,44,0,518.6666666666666,299.0615878599814,1504.0,195.0,11001023.57142857,493.7662981032512,11002031.0,11000092.0,Mal_Mod
262,172.21.0.107-172.21.0.110-8805-8805-17,172.21.0.110,8805,172.21.0.107,8805,17,04/10/2022 08:21:10 PM,231026629,43,45,688.0,720.0,16.0,16.0,16.0,0.0,16.0,16.0,16.0,0.0,6.09453553512223,0.3809084709451393,2655478.494252875,4734686.466931047,11001435.0,2.0,231026171.0,5500623.119047621,5566850.39692502,11001448.0,156.0,231026522.0,5250602.7727272725,5558362.091593675,11001812.0,52.0,0,0,0,0,344,360,0.1861257301209203,0.194782740824219,16.0,16.0,16.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,16.181818181818183,16.0,16.0,0,0,0,0,0,0,43,688,45,720,-1,-1,43,0,443.04761904761904,142.10013236815658,724.0,159.0,11000801.38095238,333.8999065871868,11001435.0,11000234.0,Normal
703,172.21.0.100-172.21.0.120-80-52918-6,172.21.0.120,52918,172.21.0.100,80,6,22/11/2022 04:55:29 PM,230063896,71,49,3439.0,905.0,81.0,0.0,48.43661971830986,35.46939622280682,65.0,0.0,18.46938775510204,18.769547633529875,18.88171101822948,0.5215942270229137,1933310.0504201683,3966331.2940313057,10007073.0,2.0,230063707.0,3286624.385714285,4731948.701581794,10007073.0,48.0,230063893.0,4792997.770833334,5049794.9402563935,10007327.0,53.0,0,1,0,0,2272,1568,0.3086099176552239,0.2129843093676897,0.0,81.0,36.43801652892562,33.14535979640374,1098.6148760330573,0,0,0,1,1,0,0,0,0.0,36.74166666666667,48.436619718309856,18.46938775510204,0,0,0,0,0,0,71,3439,49,905,-1,501,47,0,297.0869565217391,131.05304722047003,617.0,146.0,10002467.652173912,1972.91566904267,10007073.0,9999882.0,Mal_Mod2
475,172.21.0.100-172.21.0.120-80-52918-6,172.21.0.120,52918,172.21.0.100,80,6,01/11/2022 02:11:34 PM,230085178,71,49,3439.0,905.0,81.0,0.0,48.43661971830986,35.46939622280682,65.0,0.0,18.46938775510204,18.769547633529875,18.87996453209168,0.5215459815494938,1933488.8907563025,3966699.900035783,10006581.0,2.0,230085118.0,3286930.2571428563,4732387.569557741,10006581.0,46.0,230085167.0,4793440.979166666,5050261.193095696,10006817.0,53.0,0,1,0,0,2272,1568,0.3085813724167838,0.2129646091327099,0.0,81.0,36.43801652892562,33.14535979640374,1098.6148760330573,0,0,0,1,1,0,0,0,0.0,36.74166666666667,48.436619718309856,18.46938775510204,0,0,0,0,0,0,71,3439,49,905,-1,501,47,0,282.5652173913043,107.29222037668757,516.0,169.0,10003396.434782611,1716.2391713511463,10006581.0,9999578.0,Mal_Mod
285,172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,13/10/2022 12:45:21 AM,231026038,43,45,688.0,720.0,16.0,16.0,16.0,0.0,16.0,16.0,16.0,0.0,6.094551125877855,0.3809094453673659,2655471.701149425,4734697.993587767,11001439.0,33.0,231025593.0,5500609.357142857,5566885.387169683,11001439.0,210.0,231025947.0,5250589.704545455,5558356.9567846665,11001886.0,57.0,0,0,0,0,344,360,0.1861262062590538,0.1947832391083121,16.0,16.0,16.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,16.181818181818183,16.0,16.0,0,0,0,0,0,0,43,688,45,720,-1,-1,43,0,407.0476190476191,56.79566549524372,551.0,253.0,11000814.904761905,343.76022235862666,11001439.0,11000267.0,Mal_Del
315,172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,04/10/2022 09:04:40 PM,239990666,3211,3211,59296.0,463216.0,21.0,16.0,18.46652133291801,2.500165168580545,276.0,16.0,144.2591093117406,130.0085887661884,2177.218008970399,26.75937404998909,37375.90188444178,38556.901131527535,128278.0,15.0,239990347.0,74763.34797507778,15162.084116406271,128618.0,77.0,239990305.0,74763.33489096582,15150.705452897955,128598.0,89.0,0,0,0,0,25688,25688,13.379687024994547,13.379687024994547,16.0,276.0,81.39311848046118,111.41566769706658,12413.451008383165,0,0,0,0,0,0,0,0,1.0,81.40579258797882,18.46652133291809,144.2591093117409,0,0,0,0,0,0,3211,59296,3211,463216,-1,-1,3211,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mal_Estab
580,172.21.0.100-172.21.0.120-80-36254-6,172.21.0.120,36254,172.21.0.100,80,6,13/10/2022 01:21:28 AM,230070332,71,49,3439.0,905.0,81.0,0.0,48.43661971830986,35.46939622280682,65.0,0.0,18.46938775510204,18.769547633529875,18.881182820216907,0.521579635917594,1933364.1344537807,3966326.563732402,10007617.0,10.0,230070202.0,3286717.1714285715,4731914.651974534,10007617.0,106.0,230070319.0,4793131.645833333,5049773.297578592,10007862.0,203.0,0,1,0,0,2272,1568,0.3086012845845765,0.2129783513330176,0.0,81.0,36.43801652892562,33.14535979640374,1098.6148760330573,0,0,0,1,1,0,0,0,0.0,36.74166666666667,48.436619718309856,18.46938775510204,0,0,0,0,0,0,71,3439,49,905,-1,501,47,0,524.391304347826,51.95342243555086,668.0,404.0,10002512.13043478,1870.5432682984124,10007617.0,9999876.0,Mal_Del
396,172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,22/11/2022 04:12:55 PM,231030179,43,45,688.0,720.0,16.0,16.0,16.0,0.0,16.0,16.0,16.0,0.0,6.094441886745887,0.3809026179216179,2655519.298850573,4734814.507999742,11002373.0,8.0,231029890.0,5500711.666666667,5567045.339109326,11002373.0,68.0,231030179.0,5250685.886363637,5558489.724162298,11002795.0,14.0,0,0,0,0,344,360,0.1861228701207905,0.1947797478008273,16.0,16.0,16.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,16.181818181818183,16.0,16.0,0,0,0,0,0,0,43,688,45,720,-1,-1,43,0,352.42857142857144,216.6576957849805,894.0,110.0,11001067.857142856,609.0854033479596,11002373.0,11000098.0,Mal_Mod2
261,172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.120,8805,172.21.0.110,8805,17,01/11/2022 02:24:09 PM,231026486,43,45,688.0,720.0,16.0,16.0,16.0,0.0,16.0,16.0,16.0,0.0,6.09453930749741,0.3809087067185881,2655476.8505747123,4734709.285359423,11001619.0,9.0,231026364.0,5500627.714285715,5567203.945757004,11002378.0,12.0,231026486.0,5250601.954545455,5558104.8599586245,11001749.0,20.0,0,0,0,0,344,360,0.186125845328401,0.1947828613901871,16.0,16.0,16.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,16.181818181818183,16.0,16.0,0,0,0,0,0,0,43,688,45,720,-1,-1,43,0,399.8095238095239,331.3022214002827,1425.0,74.0,11000839.95238095,409.40902239585006,11001619.0,11000272.0,Mal_Mod
456,157.90.35.62-172.21.0.110-0-0-0,172.21.0.110,0,157.90.35.62,0,0,13/10/2022 01:35:20 AM,9078085,9,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2031078140378724,477793.947368421,447064.88256149046,938892.0,63498.0,8010776.0,1001347.0,608.6957954746697,1002556.0,1000612.0,9078085.0,907808.5,296663.35296698025,1004713.0,63498.0,0,0,0,0,0,0,0.9913985163170428,1.21170929772083,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,9,0,11,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
404,172.21.0.100-172.21.0.120-80-52918-6,172.21.0.120,52918,172.21.0.100,80,6,22/10/2022 12:18:12 AM,10002751,5,5,227.0,135.0,81.0,0.0,45.4,41.95592925916432,65.0,0.0,27.0,27.52271788904577,36.1900441188629,0.9997249756591962,1111416.7777777775,3334053.0837410865,10002225.0,2.0,10002582.0,2500645.5,5001053.000294805,10002225.0,53.0,10002749.0,2500687.25,5001125.16692903,10002375.0,85.0,0,1,0,0,160,160,0.4998624878295981,0.4998624878295981,0.0,81.0,38.81818181818182,34.16377667008781,1167.1636363636364,0,0,0,1,1,0,0,0,1.0,42.7,45.4,27.0,0,0,0,0,0,0,5,227,5,135,-1,501,3,0,287.0,0.0,287.0,287.0,10002225.0,0.0,10002225.0,10002225.0,Mal_Mod
60,172.21.0.100-172.21.0.107-80-43186-6,172.21.0.107,43186,172.21.0.100,80,6,01/11/2022 02:15:33 PM,230026278,71,49,3462.0,918.0,81.0,0.0,48.760563380281695,35.62561870690104,66.0,0.0,18.73469387755102,19.11671989625408,19.04130275063617,0.5216795274146896,1932993.93277311,3965673.781411755,10003001.0,1.0,230026162.0,3286088.0285714287,4731161.378205533,10003001.0,33.0,230026276.0,4792214.083333333,5048973.1760145845,10003178.0,54.0,0,1,0,0,2272,1568,0.3086603870536913,0.2130191403609982,0.0,81.0,36.74380165289255,33.33979827114032,1111.5421487603307,0,0,0,1,1,0,0,0,0.0,37.05,48.76056338028169,18.73469387755102,0,0,0,0,0,0,71,3462,49,918,-1,501,47,0,320.4782608695652,151.71021106798477,804.0,134.0,10000814.04347826,715.1613599398895,10003001.0,9999924.0,Normal
500,172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,22/11/2022 01:31:23 PM,231032180,43,45,688.0,720.0,16.0,16.0,16.0,0.0,16.0,16.0,16.0,0.0,6.094389101985706,0.3808993188741066,2655542.298850576,4734868.463285388,11002884.0,0.0,231032019.0,5500762.357142858,5567100.939889213,11002884.0,48.0,231032050.0,5250728.409090908,5558547.905850422,11003154.0,14.0,0,0,0,0,344,360,0.1861212580862112,0.1947780607878954,16.0,16.0,16.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,16.181818181818183,16.0,16.0,0,0,0,0,0,0,43,688,45,720,-1,-1,43,0,326.0952380952381,173.08521160454603,754.0,75.0,11001185.95238095,725.9722085709616,11002884.0,11000245.0,Mal_Mod2
232,172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,12/10/2022 11:52:55 PM,231022831,43,45,688.0,720.0,16.0,16.0,16.0,0.0,16.0,16.0,16.0,0.0,6.0946357288817055,0.3809147330551066,2655434.8390804585,4734574.17874409,11001089.0,48.0,231022359.0,5500532.357142855,5566696.889247251,11001089.0,232.0,231022714.0,5250516.227272728,5558274.704530684,11001492.0,48.0,0,0,0,0,344,360,0.1861287900155634,0.1947859430395431,16.0,16.0,16.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,16.181818181818183,16.0,16.0,0,0,0,0,0,0,43,688,45,720,-1,-1,43,0,503.2857142857143,115.33349160462576,809.0,232.0,11000559.80952381,248.02149484393672,11001089.0,11000224.0,Mal_Del
549,172.21.0.100-172.21.0.120-80-34460-6,172.21.0.120,34460,172.21.0.100,80,6,04/10/2022 08:28:28 PM,230015421,71,49,3439.0,905.0,81.0,0.0,48.43661971830986,35.46939622280682,65.0,0.0,18.46938775510204,18.769547633529875,18.885690277261887,0.521704151305577,1932902.6974789912,3965361.764996927,10001844.0,5.0,230015296.0,3285932.8,4730759.211629055,10001844.0,61.0,230015406.0,4791987.625,5048544.668743947,10002091.0,118.0,0,1,0,0,2272,1568,0.3086749561891331,0.2130291951164439,0.0,81.0,36.43801652892562,33.14535979640374,1098.6148760330573,0,0,0,1,1,0,0,0,0.0,36.74166666666667,48.436619718309856,18.46938775510204,0,0,0,0,0,0,71,3439,49,905,-1,501,47,0,557.8260869565217,135.5737478523013,857.0,222.0,10000088.043478264,594.3654735981596,10001844.0,9998785.0,Mal_Estab
568,172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,01/11/2022 03:44:50 PM,231031154,43,45,688.0,720.0,16.0,16.0,16.0,0.0,16.0,16.0,16.0,0.0,6.094416166920935,0.3809010104325584,2655530.505747125,4734881.066846321,11002570.0,12.0,231030858.0,5500734.714285714,5567153.106553199,11002570.0,25.0,231031114.0,5250707.136363637,5558509.4989677565,11002646.0,24.0,0,0,0,0,344,360,0.1861220846431819,0.1947789257893764,16.0,16.0,16.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,16.181818181818183,16.0,16.0,0,0,0,0,0,0,43,688,45,720,-1,-1,43,0,280.6666666666667,164.61389167786945,876.0,113.0,11001196.380952382,627.3488245142199,11002570.0,11000335.0,Mal_Mod
643,172.21.0.100-172.21.0.120-80-52918-6,172.21.0.120,52918,172.21.0.100,80,6,22/11/2022 03:55:28 PM,230074870,71,49,3439.0,917.0,81.0,0.0,48.43661971830986,35.46939622280682,65.0,0.0,18.71428571428571,19.06567596493762,18.932967342326435,0.5215693482734555,1933402.2689075635,3966475.547489497,10005878.0,1.0,230074783.0,3286782.6142857145,4732108.969351364,10005878.0,52.0,230074858.0,4793226.208333336,5050025.335262738,10006275.0,52.0,0,1,0,0,2272,1568,0.3085951977284611,0.2129741505449943,0.0,81.0,36.53719008264462,33.15897096370604,1099.5173553719,0,0,0,1,1,0,0,0,0.0,36.84166666666667,48.436619718309856,18.714285714285715,0,0,0,0,0,0,71,3439,49,917,-1,501,47,0,368.86956521739137,170.30542198912306,915.0,153.0,10002853.39130435,1685.888159213683,10005878.0,10000008.0,Mal_Mod2
65,172.21.0.107-172.21.0.110-8805-8805-17,172.21.0.110,8805,172.21.0.107,8805,17,04/10/2022 08:45:22 PM,231028414,43,45,688.0,720.0,16.0,16.0,16.0,0.0,16.0,16.0,16.0,0.0,6.094488446776075,0.3809055279235047,2655499.0114942538,4734730.2368285945,11001574.0,9.0,231027900.0,5500664.285714286,5566933.125117225,11001608.0,100.0,231028396.0,5250645.363636365,5558378.4603388505,11001746.0,61.0,0,0,0,0,344,360,0.1861242920535307,0.1947812358699739,16.0,16.0,16.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,16.181818181818183,16.0,16.0,0,0,0,0,0,0,43,688,45,720,-1,-1,43,0,446.8095238095239,118.24027192442472,626.0,150.0,11000899.04761905,320.04725841525874,11001574.0,11000297.0,Normal
387,172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,13/10/2022 02:26:12 AM,231029888,43,45,688.0,720.0,16.0,16.0,16.0,0.0,16.0,16.0,16.0,0.0,6.094449563166476,0.3809030976979047,2655515.9540229887,4734765.066082907,11001325.0,8.0,231029383.0,5500699.595238095,5566970.933772788,11001325.0,83.0,231029715.0,5250675.340909092,5558430.215400342,11001653.0,31.0,0,0,0,0,344,360,0.1861231045569307,0.194779993140974,16.0,16.0,16.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,16.181818181818183,16.0,16.0,0,0,0,0,0,0,43,688,45,720,-1,-1,43,0,420.33333333333337,105.23988470790592,582.0,184.0,11000977.38095238,269.44061983866743,11001325.0,11000312.0,Mal_Del
478,172.21.0.110-172.21.0.111-2152-2152-17,172.21.0.111,2152,172.21.0.110,2152,17,04/10/2022 11:16:55 PM,209333199,209,211,20900.0,21100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,200.6370714279296,2.006370714279296,499601.9069212411,484754.3525071392,987664.0,14142.0,208317402.0,1001525.971153846,461.2757662149441,1002671.0,1000426.0,209333199.0,996824.7571428568,67982.83602190985,1010639.0,16744.0,0,0,0,0,1672,1688,0.9984082840104116,1.0079624302688843,100.0,100.0,100.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,100.23809523809524,100.0,100.0,0,0,0,0,0,0,209,20900,211,21100,-1,-1,209,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
642,172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,01/11/2022 05:17:37 PM,570,2,2,32.0,32.0,16.0,16.0,16.0,0.0,16.0,16.0,16.0,0.0,112280.70175438595,7017.543859649123,190.0,144.66858677681205,277.0,23.0,23.0,23.0,0.0,23.0,23.0,570.0,570.0,0.0,570.0,570.0,0,0,0,0,16,16,3508.771929824561,3508.771929824561,16.0,16.0,16.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,20.0,16.0,16.0,0,0,0,0,0,0,2,32,2,32,-1,-1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mal_Mod
635,172.21.0.100-172.21.0.120-80-52918-6,172.21.0.120,52918,172.21.0.100,80,6,22/11/2022 03:47:27 PM,230072254,71,49,3439.0,917.0,81.0,0.0,48.43661971830986,35.46939622280682,65.0,0.0,18.71428571428572,19.06567596493762,18.93318261662269,0.52157527869484,1933380.2857142847,3966461.364553143,10007799.0,1.0,230071814.0,3286740.2,4732103.034352585,10007799.0,52.0,230072247.0,4793171.8125,5049969.780396097,10007919.0,52.0,0,1,0,0,2272,1568,0.3085987065611136,0.2129765721337263,0.0,81.0,36.53719008264463,33.158970963706054,1099.517355371901,0,0,0,1,1,0,0,0,0.0,36.84166666666667,48.436619718309856,18.714285714285715,0,0,0,0,0,0,71,3439,49,917,-1,501,47,0,310.30434782608694,147.33710104340153,745.0,158.0,10002802.478260867,2105.516172290934,10007799.0,9999301.0,Mal_Mod2
